ID;Date;Date (Unix);Pool;Pool Tokens;Liquidity;Sqrt Price;Token0 Price;Token1 Price;Tick;Fee Growth Global 0 X128;Fee Growth Global 1 X128;TVL USD;Volume Token 0 (WBTC);Volume Token 1 (WETH);Volume USD;Fees USD;TX Count;Open (WBTC);High (WBTC);Low (WBTC);Close (WBTC);ETH Price CoinGecko;ETH Market Cap CoinGecko;ETH Volume CoinGecko;BTC Price CoinGecko;BTC Market Cap CoinGecko;BTC Volume CoinGecko
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18769;2021-05-22;1621641600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;3.827433713933415e+17;3.198518996626621e+34;0.0613566;16.298164667473163;258,181;4,544,606,132,978,074,000,000,000,000,000;661,138,407,711,844,900,000,000,000,000,000,000,000,000;104064538.31055272;1744.81817485;27872.4602198426;65210800.89708343;195632.4026912503;702;0.06505491;0.06538937;0.06021662;0.06505491;2419.1032171150196;279623071718.589;115000901891.803;37339.63420134628;698762712553.7339;88706010988.29123
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18770;2021-05-23;1621728000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;3.342047589147809e+17;3.2179238376889976e+34;0.06061884;16.49652062637662;258,302;5,118,727,908,844,455,000,000,000,000,000;760,394,289,795,484,300,000,000,000,000,000,000,000,000;115855735.9657588;3329.7508122;55911.313289154736;114639869.34780188;343919.6080434057;937;0.06090539;0.0622409;0.05607973;0.06090539;2306.371266867117;268503273693.00333;102524751568.4531;37520.31767547438;702143968883.5249;61178935273.653305
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18771;2021-05-24;1621814400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.0847667891008787e+18;3.0437206817289092e+34;0.06775628;14.758778778680417;257,189;5,536,662,559,415,009,000,000,000,000,000;803,589,765,450,633,300,000,000,000,000,000,000,000,000;184712926.08283588;4873.09409546;75515.80205693966;183089680.41827905;549269.0412548372;993;0.06061757;0.06775628;0.06003629;0.06061757;2120.0373745099428;244070264760.92874;77839858613.53922;34977.527801962424;654558962027.5841;84358034875.51308
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18772;2021-05-25;1621900800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;3.238325400074046e+18;2.9938558441849167e+34;0.07003214;14.279158110869828;256,859;5,819,329,686,753,871,000,000,000,000,000;838,881,215,674,803,200,000,000,000,000,000,000,000,000;222976274.49215;4847.43706418;71618.53354750552;184126859.6192376;552380.5788577127;1,107;0.06775823;0.07006291;0.06550977;0.06775823;2640.1596323488234;306046123107.58295;73496058830.83229;38642.4422973396;723143072419.7241;71163197727.3351
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18773;2021-05-26;1621987200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;6.451395207770824e+17;2.9302633260466062e+34;0.07310479;13.678993143552704;256,429;5,964,469,038,459,993,000,000,000,000,000;851,102,152,508,207,400,000,000,000,000,000,000,000,000;195680135.85990465;6225.30208108;87983.27016400537;244961343.29182583;734884.0298754774;1,070;0.07003512;0.07310479;0.06979832;0.07003512;2695.4778071496326;312566215516.573;92468701273.98392;38210.80521759389;715248689989.8947;48724794157.985054
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18774;2021-05-27;1622073600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.0886184634210117e+18;2.964186046906578e+34;0.07144111;13.997541048511279;256,660;6,054,796,664,086,292,000,000,000,000,000;868,078,062,394,817,500,000,000,000,000,000,000,000,000;232478566.41142607;1537.21942027;21458.83721013923;59047372.96354796;177142.11889064388;476;0.07313681;0.07313985;0.07084035;0.07313681;2882.483407624011;334435114557.1313;53115222704.62064;39406.934244116186;737668726732.3829;47026386118.47242
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18775;2021-05-28;1622160000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;8.730684243866262e+17;3.0398116632799874e+34;0.06793065;14.72089403318204;257,164;6,143,587,387,129,402,000,000,000,000,000;890,484,784,886,292,700,000,000,000,000,000,000,000,000;215620426.7785268;2215.96963125;31866.02349716884;80147623.30884862;240442.8699265459;562;0.07143879;0.07155976;0.06742436;0.07143879;2742.990862697615;319404492002.5219;44070236220.034096;38642.89555434217;723137484747.1467;40836817155.71973
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18776;2021-05-29;1622246400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;8.345816674035613e+17;3.083290383442723e+34;0.06602832;15.145014354375036;257,448;6,265,325,391,936,538,000,000,000,000,000;914,407,423,058,691,700,000,000,000,000,000,000,000,000;211525471.03673357;2357.66572581;35221.354097786025;81936845.90306482;245810.53770919444;459;0.06787348;0.0695374;0.06381028;0.06787348;2433.328865728611;282228507934.91974;49493519120.23643;35710.220936529884;668521654364.6696;49991590067.73797
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18777;2021-05-30;1622332800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;8.64927080197022e+17;3.0557960772561835e+34;0.06722184;14.87611649359232;257,268;6,359,926,076,382,414,000,000,000,000,000;925,081,919,687,266,200,000,000,000,000,000,000,000,000;219799203.52616584;1428.90750524;21343.26190838473;50462263.71843856;151386.79115531567;418;0.06602832;0.06805229;0.06542311;0.06602832;2294.626285512794;268672927561.12476;47141249182.27268;34775.07941347281;654239808356.6592;43184025044.772804
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18778;2021-05-31;1622419200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;8.827976881407471e+17;2.95214844902058e+34;0.07202491;13.884083502938072;256,578;6,495,706,363,342,822,000,000,000,000,000;931,293,033,152,763,600,000,000,000,000,000,000,000,000;243372021.46002504;1613.91298413;23305.509932176577;58554347.44193578;175663.04232580733;519;0.06718806;0.07203496;0.06640718;0.06718806;2395.8532280027384;278270782653.56213;37392021393.940125;35714.75202018067;668664301773.5417;30650274657.695255
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18753;2021-06-05;1620259200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.033578343005944e+17;3.1797140749342787e+34;0.06208447;16.107085761152355;258,064;179,611,911,306,520,360,000,000,000,000;30,640,231,659,162,810,000,000,000,000,000,000,000,000;34598198.321847394;132.0575394;2145.953858237057;7507953.765040102;22523.861295120307;385;0.06144842;0.06264772;0.05978175;0.06144842;2694.4976666790503;312991097366.8545;39996583175.266685;36938.72031139185;691747462828.3618;39345490149.31464
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18784;2021-06-06;1622937600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;1.4001252213317768e+18;2.8820252819184188e+34;0.07557246;13.232332493182495;256,097;6,739,306,176,389,880,000,000,000,000,000;955,679,293,556,851,100,000,000,000,000,000,000,000,000;228949917.4485129;704.22019484;9407.588021163536;25380565.536527295;76141.6966095819;426;0.07362545;0.07557246;0.07362545;0.07362545;2624.7689150594238;302743417251.8253;34731979704.601685;35546.98596483364;662913486273.3402;34068172835.766655
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18814;2021-06-07;1625529600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;6.584274200311124e+17;3.0401952449280144e+34;0.06791351;14.724609408793556;257,166;8,821,540,680,722,175,000,000,000,000,000;1,308,054,502,357,845,600,000,000,000,000,000,000,000,000;175124732.68057755;764.43292912;11385.263352260064;26165369.147544127;78496.10744263239;429;0.06541602;0.06852142;0.06541602;0.06541602;2711.5479390111605;315044778229.29706;29050162248.93885;35834.4744744042;671131079523.7289;27689283070.836933
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18845;2021-06-08;1628208000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;5.922955300201517e+17;3.0478074829426153e+34;0.06757469;14.798438586257472;257,216;10,463,141,007,291,770,000,000,000,000,000;1,570,608,681,545,365,000,000,000,000,000,000,000,000,000;199904014.52180457;846.73815646;12453.93129647548;35348591.30281534;106045.77390844603;299;0.06903799;0.06943671;0.06675689;0.06903799;2580.5355800598445;299857516850.1987;37385872210.25046;33451.38340714534;626527049947.8439;33345528753.340153
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18876;2021-06-09;1630886400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;5.283242532624679e+17;2.899692996224167e+34;0.07465435;13.395066428429528;256,220;11,670,104,587,147,508,000,000,000,000,000;1,722,093,956,141,301,200,000,000,000,000,000,000,000,000;287720255.62911403;439.92390592;5807.524843258261;22864943.506764945;68594.83052029482;142;0.07625471;0.07639626;0.07465435;0.07625471;2528.022300878691;294068580258.7281;48344195673.521126;33557.15068309184;629018966290.4011;46727462986.366455
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18906;2021-06-10;1633478400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;5.417444700808506e+17;3.108608993546536e+34;0.06495715;15.394763829111527;257,611;13,104,470,875,037,380,000,000,000,000,000;1,950,819,197,531,626,700,000,000,000,000,000,000,000,000;273245232.1476055;837.14910738;12651.750327470812;44335466.309162304;133006.3989274869;300;0.06841052;0.06848631;0.06482848;0.06841052;2620.6253893038547;304761367058.1624;43973432438.082634;37553.64375851888;705292677171.4633;54511387836.11497
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18937;2021-06-11;1636156800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;6.720581664590822e+17;2.925127970364029e+34;0.0733617;13.631089639299743;256,394;14,455,370,082,552,329,000,000,000,000,000;2,133,659,270,197,322,800,000,000,000,000,000,000,000,000;337996141.7984368;262.53555749;3601.114172331524;15948773.378785027;47846.32013635509;143;0.07334668;0.07340844;0.07238832;0.07334668;2486.600068788676;289444120869.42664;33075957436.760677;36903.304906778896;691681868464.4717;42952476854.83458
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18967;2021-06-12;1638748800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;9.029016457071561e+17;2.702821772762e+34;0.08592595;11.63792757114889;254,813;15,813,092,767,934,656,000,000,000,000,000;2,282,049,693,944,345,400,000,000,000,000,000,000,000,000;355178973.9731365;1454.72125979;17149.3912257265;71141167.51063111;213423.5025318933;281;0.08468426;0.08669174;0.08318421;0.08468426;2356.6347741896757;272748408238.43475;26751786966.47868;37289.43252210222;698528023663.5321;36358044262.709755
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18791;2021-06-13;1623542400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;6.003659655694048e+17;3.121154608913528e+34;0.064436;15.519273867786143;257,692;7,249,096,913,819,416,000,000,000,000,000;1,061,120,758,796,619,300,000,000,000,000,000,000,000,000;160246757.34697977;1430.0322656;21934.697539750407;53415656.414230645;160246.9692426919;822;0.06683273;0.06788104;0.06298828;0.06683273;2379.991747950219;278223731471.048;28235882061.70689;35666.14977877309;668148892256.3638;35710196743.32056
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18792;2021-06-14;1623628800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;7.74803623052197e+17;3.139434099814286e+34;0.06368782;15.701587902445533;257,809;7,318,567,907,651,393,000,000,000,000,000;1,074,438,393,806,216,800,000,000,000,000,000,000,000,000;165115152.41508627;853.79450906;13453.96588601397;33977685.78030663;101933.05734091988;515;0.06441238;0.06441238;0.0625141;0.06441238;2517.771695525423;292767118262.08405;29382118964.283043;39147.70567879997;733402631079.1185;38185633278.287155
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18793;2021-06-15;1623715200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;7.45275894981394e+17;3.143059364550374e+34;0.06354099;15.73787168908972;257,832;7,373,647,648,719,200,000,000,000,000,000;1,083,425,385,755,554,400,000,000,000,000,000,000,000,000;166665047.09794468;865.89551083;13513.456579256808;34922388.51215576;104767.16553646726;602;0.06369425;0.06494054;0.06316135;0.06369425;2587.381610979154;300405113218.4146;28128172338.347244;40624.51305316154;761104314502.2867;45836408439.45157
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18794;2021-06-16;1623801600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;4.323582548255616e+17;3.187775947833523e+34;0.06177085;16.18886537444326;258,114;7,399,009,826,534,358,000,000,000,000,000;1,093,364,805,717,918,500,000,000,000,000,000,000,000,000;162880181.17808348;449.70790489;7198.056012622116;17650109.389997322;52950.32816999197;430;0.0635392;0.0635392;0.06175789;0.0635392;2561.1883309320033;298324322330.12646;26803957680.025055;40378.20254971114;756522207420.3483;36706248352.237144
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18795;2021-06-17;1623888000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;5.2103195484526406e+17;3.177340636612167e+34;0.06217726;16.083049067301932;258,049;7,466,454,774,994,741,000,000,000,000,000;1,102,909,334,654,214,800,000,000,000,000,000,000,000,000;168930175.2037922;595.38949066;9613.340827681666;22927716.941892304;68783.1508256769;421;0.0616989;0.06269756;0.06123291;0.0616989;2365.872786190649;274666655404.67456;26150320394.527775;38321.454656574206;718016373177.285;36563438889.78541
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18796;2021-06-18;1623974400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;5.527596850346934e+17;3.17481490068163e+34;0.06227623;16.057489711801196;258,033;7,514,593,852,038,610,000,000,000,000,000;1,110,518,005,026,160,000,000,000,000,000,000,000,000,000;154780270.98170128;446.53967491;7265.521081097361;16312666.770481609;48938.00031144483;429;0.06217726;0.06227623;0.06064019;0.06217726;2380.744519633922;275415199641.5411;25708624827.013702;38193.619141943964;715652442155.1261;36330237284.41833
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18797;2021-06-19;1624060800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;6.114952705017682e+17;3.2007907684812827e+34;0.06126953;16.321324674155353;258,196;7,539,828,371,639,774,000,000,000,000,000;1,117,819,079,779,305,700,000,000,000,000,000,000,000,000;156068137.70266134;410.03010187;6596.384024355098;14641236.915565008;43923.710746695026;495;0.06227623;0.06284987;0.06126953;0.06227623;2231.554315497782;260039646334.19235;26204484920.993828;35881.11137137543;673761687974.4922;35162612172.75275
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18798;2021-06-20;1624147200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;8.788359899622461e+17;3.1540921176822724e+34;0.06309724;15.84855161856415;257,902;7,602,836,270,995,840,000,000,000,000,000;1,121,934,708,138,336,400,000,000,000,000,000,000,000,000;159487749.6389089;557.94047;8973.415723612;19633680.827960216;58901.04248388066;523;0.06126548;0.06334231;0.06116712;0.06126548;2176.308536317709;253396709038.79898;20456963374.959637;35581.64226773201;666901325910.3705;28858979691.78587
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18799;2021-06-21;1624233600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;5.058994982605787e+17;3.236753450897484e+34;0.0599156;16.69014354640119;258,419;7,720,632,690,571,603,000,000,000,000,000;1,152,120,332,084,324,600,000,000,000,000,000,000,000,000;127993799.324762;1528.44411571;25186.862423724408;49985595.972555;149956.787917665;804;0.06310109;0.06313508;0.05926392;0.06310109;2251.5605593660407;261478202409.18997;26235850446.54907;35787.07740523232;670634370556.6146;35609127163.62243
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18800;2021-06-22;1624320000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;3.532270042414666e+17;3.3013524803211395e+34;0.05759375;17.36299435435412;258,814;7,849,708,916,536,651,000,000,000,000,000;1,182,176,363,814,748,900,000,000,000,000,000,000,000,000;115529563.31750728;1403.87847611;23654.426392671336;43339567.71606448;130018.70314819342;622;0.05987812;0.06061431;0.05759375;0.05987812;1900.1222998935382;223202708788.72086;39499960407.7835;31711.935467727006;598335733135.868;51873870276.52254
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18801;2021-06-23;1624406400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;4.068820029968273e+17;3.277330034411822e+34;0.05844115;17.11122840961273;258,668;7,927,232,902,723,179,000,000,000,000,000;1,192,341,416,861,267,100,000,000,000,000,000,000,000,000;121234207.99441683;694.4529991;11837.962495948912;23425643.722041648;70276.93116612497;553;0.05763159;0.05935194;0.0571972;0.05763159;1875.3576944712033;216876757208.59253;38755019936.85197;32507.738707026845;606580031922.7239;57443014757.92467
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18802;2021-06-24;1624492800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;3.5656686583842054e+17;3.30930593036793e+34;0.05731724;17.446755210338672;258,862;7,981,859,417,063,650,000,000,000,000,000;1,206,258,713,267,565,000,000,000,000,000,000,000,000,000;121929208.28045852;563.41077627;9716.229115331596;19120341.34643488;57361.02403930463;460;0.05844115;0.05871519;0.05721474;0.05844115;1971.1059779809414;229518675836.76538;28098744044.509525;33702.61779371396;631634847766.2311;39798236962.44067
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18803;2021-06-25;1624579200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;3.5310185013311885e+17;3.3060782448301504e+34;0.05742921;17.41273890674944;258,843;8,076,087,443,187,279,000,000,000,000,000;1,222,100,377,081,136,700,000,000,000,000,000,000,000,000;110274545.8136145;626.63697369;11071.494143566042;20643499.2892358;61930.49786770739;577;0.05731724;0.05826095;0.05540278;0.05731724;1990.0761511910587;231644258719.40115;22447489241.67468;34675.44910530336;650340461975.8141;31862051544.349895
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18804;2021-06-26;1624665600;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;3.467429569597675e+17;3.328819854255905e+34;0.05664721;17.653117775070903;258,980;8,118,107,927,826,763,000,000,000,000,000;1,232,477,215,808,950,500,000,000,000,000,000,000,000,000;120572888.19997148;369.73011669;6522.399767425205;11603440.01642222;34810.32004926666;435;0.05742921;0.05742921;0.05628928;0.05742921;1833.4631609981645;213871849531.6296;25981381067.41728;31943.136467863093;598703019611.4526;38635245431.3565
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18805;2021-06-27;1624752000;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;3.9460806104282605e+17;3.31617990010498e+34;0.05707987;17.519310015106576;258,904;8,166,976,732,095,420,000,000,000,000,000;1,239,861,906,868,833,600,000,000,000,000,000,000,000,000;143633410.55721375;1039.61595169;18599.878982706057;34564028.29422339;103692.08488267015;758;0.05664865;0.05707987;0.05545049;0.05664865;1817.047665540675;209989265221.48502;24249510320.705112;32023.973901774916;600235334320.8247;36873109419.90242
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18806;2021-06-28;1624838400;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;4.524092695025284e+17;3.2192408219256393e+34;0.06056925;16.510026293072425;258,311;8,314,117,366,748,670,000,000,000,000,000;1,251,735,213,070,266,100,000,000,000,000,000,000,000,000;158838342.68406215;1086.18551945;18210.46155903368;37527735.537217215;112583.20661165164;680;0.05738368;0.06197025;0.05711542;0.05738368;1973.9268648383472;229354016311.0035;24316408028.131123;34607.293274083386;649262127990.3759;34335452117.32629
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18807;2021-06-29;1624924800;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;2.1618936774568916e+18;3.2219404939979553e+34;0.06046779;16.537728691479153;258,327;8,369,329,445,512,742,000,000,000,000,000;1,261,121,072,228,516,700,000,000,000,000,000,000,000,000;166389804.0121948;681.23598004;11180.896969637291;24203479.832756106;72610.4394982683;544;0.06055212;0.06142239;0.06046779;0.06055212;2087.5187237874175;243040539437.43396;30629329805.72042;34556.8421269449;647741224116.9337;32453802891.01519
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed-18808;2021-06-30;1625011200;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;WBTC / WETH;5.997509190835329e+17;3.1133746621148484e+34;0.06475844;15.442002050173292;257,642;8,482,666,345,440,013,000,000,000,000,000;1,265,235,470,868,104,900,000,000,000,000,000,000,000,000;169087298.48081723;1095.15352275;17633.620413607357;38389892.0139752;115169.6760419256;720;0.06046645;0.06516419;0.06018108;0.06046645;2169.400067865984;253607549372.41992;27149143846.958942;35968.993667970346;674231340724.4149;35121257875.54662
